Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
3679,FRANKLIN STREET FLORAL & GIFT,A,103 FRANKLIN ST,MONONA,IA,52159,POINT (-91.390792975 43.054823989),11/01/2023
5914,UNI MART / WATERLOO,A,1615 BISHOP AVE,WATERLOO,IA,50703,POINT (-92.293602988 42.49806902),11/01/2023
010101,CUBBY'S ODEBOLT / ODEBOLT,A,121 NORTH DES MOINES STREET,ODEBOLT,IA,51458,POINT (-95.24454504 42.311398002),11/01/2023
4703,WALGREENS #00910 / SIOUX CITY,A,100 PIERCE ST,SIOUX CITY,IA,51101,POINT (-96.404123007 42.490663986),11/01/2023
4163,FAREWAY STORES #461 / STORM LAKE,A,731 SENECA ST,STORM LAKE,IA,50588,POINT (-95.195952968 42.646389982),11/01/2023
010237,YESWAY #1033 / MASON CITY,A,1465 4TH STREET SOUTHEAST,MASON CITY,IA,50401,POINT (-93.171554959 43.147897983),11/01/2023
4857,WESTLAND FAST BREAK,A,1108 W AGENCY RD,WEST BURLINGTON,IA,52655,POINT (-91.169492039 40.812486019),11/01/2023
5490,ROCKWELL AREA MARKET,I,202 4TH ST NORTH,ROCKWELL,IA,50469,POINT (-93.187858012 42.98632498),11/01/2023
6332,KWIK STAR #1107 / CEDAR RAPIDS,A,1900 16TH AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.699051462 41.96305608),11/01/2023
4334,FAREWAY STORES #114 / DUBUQUE,A,2050 JOHN F KENNEDY RD,DUBUQUE,IA,52001,POINT (-90.719278981 42.507567016),11/01/2023
2509,HY-VEE / DRUGTOWN #1 (7020) / CEDAR RAPIDS,A,1520 6TH ST SW,CEDAR RAPIDS,IA,52404,POINT (-91.677862514 41.962406902),11/01/2023
4787,380BP / SWISHER,A,2722 NE 120TH ST,SWISHER,IA,52338,POINT (-91.664584489 41.84887461),11/01/2023
5802,CASEY'S GENERAL STORE #3718 / PLEASANT HILL,A,1175 NE 75TH ST,PLEASANT HILL,IA,50327,POINT (-93.45421503 41.599791982),11/01/2023
5898,URBAN FUEL LLC / NORTH LIBERTY,A,1 HAWKEYE DRIVE,NORTH LIBERTY,IA,52327,POINT (-91.607188234 41.734037591),11/01/2023
6038,CASEY'S GENERAL STORE #2880 / WATERLOO,A,1604 LA PORTE RD,WATERLOO,IA,50702,POINT (-92.323227987 42.470829008),11/01/2023
6019,CASEY'S GENERAL STORE #3888 / ANKENY,A,1024 E 1ST ST,ANKENY,IA,50021,POINT (-93.581705035 41.732371017),11/01/2023
6119,ALLCOOL LIQUORS / WDM,A,5904 ASHWORTH RD,WEST DES MOINES,IA,50266,POINT (-93.789130987 41.583797006),11/01/2023
6160,CASEY'S #6127 / COUNCIL BLUFFS,I,2711 S 24TH ST,COUNCIL BLUFFS,IA,51501,POINT (-95.878434012 41.234538984),11/01/2023
4805,LIQUOR TOBACCO & GROCERY / FORT DODGE,I,902 1ST AVE N,FORT DODGE,IA,50501,POINT (-94.186204036 42.506581011),11/01/2023
010170,SHERPA LIQUOR & TOBACCO OUTLET 1 / BURLINGTON,A,1204 NORTH 8TH STREET,BURLINGTON,IA,52601,POINT (-91.105027996 40.820290996),11/01/2023
6281,MARTELLE STORE / MARTELLE,A,400 SOUTH MILITARY STREET,MARTELLE,IA,52305,POINT (-91.360489964 42.019953989),11/01/2023
2529,HY-VEE DRUGSTORE #4 (7025) / CEDAR RAPIDS,A,4825 JOHNSON AVE NW,CEDAR RAPIDS,IA,52405,POINT (-91.733107386 41.967606783),11/01/2023
5163,GASLAND EXPRESS  /  MT PLEASANT,I,"309, W  WASHINGTON ST",MOUNT PLEASANT,IA,52641,POINT (-91.557079959 40.966155013),11/01/2023
4638,GD XPRESS / DAVENPORT,A,4607 N PINE ST,DAVENPORT,IA,52806,POINT (-90.609799004 41.56755799),11/01/2023
6192,HY-VEE FAST AND FRESH #1 / CORALVILLE,A,2025 2ND STREET,CORALVILLE,IA,52241,POINT (-91.593440236 41.681077458),11/01/2023
3907,SMOKIN' JOE'S #16 TOBACCO AND LIQUOR OUTLET,A,1504 PARK AVE,MUSCATINE,IA,52761,POINT (-91.031118972 41.442498989),11/01/2023
5525,HOP N SHOP / CLINTON,I,716 S 4TH ST,CLINTON,IA,52732,POINT (-90.193651007 41.83850498),11/01/2023
5998,WILTON EXPRESS,A,1300 NICOLAUS DR,WILTON,IA,52778,POINT (-91.034968026 41.589536011),11/01/2023
4235,FAREWAY STORES #395 / WEBSTER CITY,A,942  2ND ST,WEBSTER CITY,IA,50595,POINT (-93.827403008 42.469141019),11/01/2023
5371,STATE FOOD MART,A,3715 STATE ST.,BETTENDORF,IA,52722,POINT (-90.481897029 41.528569987),11/01/2023
5666,COSTCO WHOLESALE #1325 / DAVENPORT,A,2790 E 53RD ST,DAVENPORT,IA,52807,POINT (-90.533962981 41.576507013),11/01/2023
6207,DUBUQUE TOBACCO & GROCERY / DUBUQUE,I,1248 IOWA STREET,DUBUQUE,IA,52001,POINT (-90.667764978 42.504922986),11/01/2023
2714,HY-VEE / VINTON,A,911 S. K AVE,VINTON,IA,52349,POINT (-92.038832024 42.162204987),11/01/2023
2554,HY-VEE FOOD STORE #1 (1105) / DAVENPORT,A,3019 ROCKINGHAM ROAD,DAVENPORT,IA,52802,POINT (-90.620012018 41.510032989),11/01/2023
5615,CASEY'S GENERAL STORE #2520 / GRIMES,A,206 E 1ST ST,GRIMES,IA,50111,POINT (-93.793411504 41.688322686),11/01/2023
5068,TOBACCO SHOP / ARNOLDS PARK,A,612 S HIGHWAY 71,ARNOLDS PARK,IA,51331,POINT (-95.140275725 43.361491406),11/01/2023
5444,MARSHALL BEER WINE SPIRITS,A,11 N 3RD AVE,MARSHALLTOWN,IA,50158,POINT (-92.90778401 42.050160985),11/01/2023
5851,CASEY'S GENERAL STORE #74 - MORNING SUN,A,618 S CHURCH STREET,MORNING SUN,IA,52640,POINT (-91.25414901 41.089419993),11/01/2023
6292,JET STOP DENMARK / DENMARK,A,603 ACADEMY AVE.,DENMARK,IA,52624,POINT (-91.336420994 40.742040021),11/01/2023
5562,CASEY'S GENERAL STORE #2553 / REDFIELD,A,425 2ND ST.,REDFIELD,IA,50233,POINT (-94.196770012 41.58393099),11/01/2023
6051,CASEY'S GENERAL STORE #1712 / SHENANDOAH,A,605 S FREMONT ST,SHENANDOAH,IA,51601,POINT (-95.384522991 40.761294007),11/01/2023
6157,OKOBOJI GAS COMPANY / MILFORD,A,2098 HWY 86,MILFORD,IA,51351,POINT (-95.177887033 43.344564002),11/01/2023
2699,HY-VEE C-STORE #2 - ANKENY,A,1710 SW ORALABOR ROAD,ANKENY,IA,50023,POINT (-93.624623983 41.704049991),11/01/2023
4395,KUM & GO #133 / ELLSWORTH,A,1111 IA HIGHWAY 175,ELLSWORTH,IA,50075,POINT (-93.572579992 42.309575985),11/01/2023
2677,HY-VEE FAST & FRESH EXPRESS / CENTERVILLE,A,607 N 18TH ST,CENTERVILLE,IA,52544,POINT (-92.867901273 40.73773013),11/01/2023
010051,KWIK STAR #1172 / MARION,A,3055 7TH AVE.,MARION,IA,52302,POINT (-91.58008996 42.033046019),11/01/2023
4589,DYNO'S #53 / SIBLEY,I,1026 2ND AVE,SIBLEY,IA,51249,POINT (-95.751717992 43.397388013),11/01/2023
4558,KUM & GO #226 / SIOUX CITY,A,1373 PIERCE ST,SIOUX CITY,IA,51105,POINT (-96.405478025 42.504736992),11/01/2023
4759,WALGREENS #10855 / WATERLOO,A,1850 LOGAN AVE,WATERLOO,IA,50703,POINT (-92.336988976 42.527098987),11/01/2023
010188,NICKS FAMILY GROCERY / WINTHROP,A,135 MADISON STREET,WINTHROP,IA,50682,POINT (-91.732470026 42.473255988),11/01/2023
4397,QUIK TRIP #514 / ANKENY,A,802 E 1ST ST,ANKENY,IA,50021,POINT (-93.58630804 41.73249201),11/01/2023
2106,HILLSTREET NEWS AND TOBACCO,A,2217 COLLEGE,CEDAR FALLS,IA,50613,POINT (-92.456175029 42.517074986),11/01/2023
010165,SUPER MARKET / DAVENPORT,A,6723 NORTHWEST BOULEVARD,DAVENPORT,IA,52806,POINT (-90.608956036 41.589559983),11/01/2023
4981,SINCLAIR FOOD MART,A,206 N MAIN ST,TRAER,IA,50675,POINT (-92.465854032 42.19642398),11/01/2023
6135,KIRKWOOD LIQUOR AND TOBACCO / IOWA CITY,A,300 KIRKWOOD AVE,IOWA CITY,IA,52240,POINT (-91.531509539 41.649679729),11/01/2023
010045,COUNTRY FOODS / BELLE PLAINE,A,1206 7TH AVE.,BELLE PLAINE,IA,52208,POINT (-92.278561998 41.896483988),11/01/2023
5407,CASEY'S GENERAL STORE # 2528/ WILLIAMSBURG,A,602 S HIGHLAND,WILLIAMSBURG,IA,52361,POINT (-92.007697025 41.660401985),11/01/2023
5226,KC BROTHERS,A,214 MYRTLE ST,DAVENPORT,IA,52802,POINT (-90.589428968 41.521734),11/01/2023
010070,LE CLAIRE GROCERY STORE / LE CLAIRE,A,536 NORTH CODY ROAD,LE CLAIRE,IA,52753,POINT (-90.343808418 41.60281607),11/01/2023
5505,LIQUOR BARN II,I,721 CENTRAL AVE W,HAMPTON,IA,50441,POINT (-93.217020749 42.741958849),11/01/2023
4371,KUM & GO #50 / WEST DES MOINES,A,745 S 51ST ST,WEST DES MOINES,IA,50265,POINT (-93.773794032 41.558419998),11/01/2023
5463,BACKWATER SPIRITS AND MORE,A,116 W WATER ST STE D,DECORAH,IA,52101,POINT (-91.78667504 43.304414015),11/01/2023
5207,JIM'S FOODS  /  CEDAR RAPIDS,A,"812, SIXTH  ST SW",CEDAR RAPIDS,IA,52404,POINT (-91.677523214 41.967933384),11/01/2023
2672,HY-VEE / WINTERSET,A,923 N  1ST ST,WINTERSET,IA,50273,POINT (-94.012546006 41.342631002),11/01/2023
5770,CASEY'S GENERAL STORE #2427 / WATERLOO,A,3035 LOGAN AVE,WATERLOO,IA,50703,POINT (-92.338393029 42.54280001),11/01/2023
4436,KUM & GO #216  AMES,A,203 WELCH AVE,AMES,IA,50010,POINT (-93.650546024 42.021239983),11/01/2023
010213,NEW STAR / CHARITON,A,1155 N 7TH ST.,CHARITON,IA,50049,POINT (-93.303798006 41.02752802),11/01/2023
5903,HOT SPOT FOOD AND LIQUOR / BURLINGTON,I,1618 OSBORN STREET,BURLINGTON,IA,52601,POINT (-91.112356964 40.825513006),11/01/2023
5098,BEST FOOD MART 3  LLC,A,1621 UNIVERSITY AVE,DES MOINES,IA,50311,POINT (-93.63993202 41.600638009),11/01/2023
5880,SHORTEE'S PIT STOP / SPEEDWAY CAFE,I,215 S RERICK AVE,PRIMGHAR,IA,51245,POINT (-95.62462596 43.086063006),11/01/2023
5387,CASEY'S GENERAL STORE # 3054/ WEBSTER CITY,A,700 SUPERIOR STREET,WEBSTER CITY,IA,50595,POINT (-93.815370032 42.46901001),11/01/2023
010206,HAWKEYE SMOKE SHOP / FAIRFIELD,A,53 N COURT ST,FAIRFIELD,AL,52556,POINT (-91.962065022 41.007276001),11/01/2023
010034,HY-VEE FAST AND FRESH #5 (7584) / URBANDALE,A,15501 MEREDITH DRIVE,URBANDALE,IA,50323,POINT (-93.831507802 41.643866453),11/01/2023
4836,KUM & GO #52 / IOWA CITY,I,25 W BURLINGTON ST,IOWA CITY,IA,52240,POINT (-91.537183082 41.65763801),11/01/2023
5556,CASEY'S GENERAL STORE #2891 / FORT DODGE,A,235 AVE O,FORT DODGE,IA,50501,POINT (-94.203115028 42.48651201),11/01/2023
2689,HY-VEE C-STORE - DOUGLAS,A,8607 DOUGLAS AVE,URBANDALE,IA,50322,POINT (-93.737139382 41.629731051),11/01/2023
5007,BROTHER'S MARKET / DENVER,A,1022 SKYLAR STREET,DENVER,IA,50622,POINT (-92.336286992 42.662138991),11/01/2023
4312,I-80 LIQUOR / COUNCIL BLUFFS,A,2411 S 24TH ST #1 PO STN RR,COUNCIL BLUFFS,IA,51501,POINT (-95.878348013 41.238121996),11/01/2023
5945,CASEY'S GENERAL STORE #3899 / CEDAR RAPIDS,A,235 EDGEWOOD RD NW,CEDAR RAPIDS,IA,52405,POINT (-91.715304475 41.974228947),11/01/2023
4456,KUM & GO #53 / IOWA CITY,A,955 MORMON TREK BLVD,IOWA CITY,IA,52246,POINT (-91.574652619 41.649981268),11/01/2023
5648,FAREWAY STORES #189 / AMES,A,3720 LINCOLN WAY,AMES,IA,50014,POINT (-93.668587987 42.022449994),11/01/2023
2248,INGERSOLL LIQUOR AND BEVERAGE,A,3500 INGERSOLL AVE,DES MOINES,IA,50312,POINT (-93.66463198 41.585937995),11/01/2023
4453,SID'S GAS AND GROCERIES,A,"1116, HWY 69 SOUTH",FOREST CITY,IA,50436,POINT (-93.637710984 43.249114995),11/01/2023
5334,MILL ST LIQUOR,I,107 N MILL ST,LAKE MILLS,IA,50450,POINT (-93.535372975 43.419692006),11/01/2023
2629,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,A,1745 MADISON AVE,COUNCIL BLUFFS,IA,51503,POINT (-95.822889989 41.245741021),11/01/2023
3869,BOOTLEGGIN' BARZINI'S FIN,I,412  1ST AVE,CORALVILLE,IA,52241,POINT (-91.566136103 41.672732561),11/01/2023
4196,FAREWAY STORES #987 / DAVENPORT,A,1635 WEST 53RD ST,DAVENPORT,IA,52806,POINT (-90.598528027 41.573777991),11/01/2023
3756,MAIN STREET LIQUORS / MANNING,A,316 MAIN ST,MANNING,IA,51455,POINT (-95.064747015 41.908584019),11/01/2023
2539,HY-VEE FOOD STORE (1295) / IOWA FALLS,A,640 S. OAK,IOWA FALLS,IA,50126,POINT (-93.260927002 42.508279016),11/01/2023
5280,YESWAY STORE # 10011/ MASON CITY,A,1920 FEDERAL AVE S,MASON CITY,IA,50401,POINT (-93.202092998 43.13317299),11/01/2023
5753,CASEY'S GENERAL STORE #2639 / MAYNARD,A,525 MAIN ST W,MAYNARD,IA,50655,POINT (-91.883610995 42.773428998),11/01/2023
010233,COALVILLE STOP N SHOP / FORT DODGE,A,23930 BOIES STREET,FORT DODGE,IA,50501,POINT (-94.126484987 42.444014001),11/01/2023
2568,HY-VEE FOOD STORE #4 / CEDAR RAPIDS,A,1556 1ST AVE NE,CEDAR RAPIDS,IA,52402,POINT (-91.651537303 41.989469385),11/01/2023
010126,BREW #57 / CEDAR RAPIDS,I,4201 CENTER POINT ROAD NORTHEAST,CEDAR RAPIDS,IA,52402,POINT (-91.66612391 42.021784052),11/01/2023
010268,NEIGHBORHOOD FOOD LIQUOR AND TOBACCO / CEDAR RAPIDS,A,1601 6TH ST SW,CEDAR RAPIDS,IA,52404,POINT (-91.676732214 41.961545032),11/01/2023
010271,SMOKE VIBEZ / DAVENPORT,A,3819 NORTH BRADY STREET,DAVENPORT,IA,52806,POINT (-90.567890997 41.558963019),11/01/2023
010017,KWIK STAR #1119 / EMMETSBURG,A,1303 MAIN ST,EMMETSBURG,IA,50536,POINT (-94.668411992 43.112430001),11/01/2023
2521,HY-VEE FOOD AND DRUG (1888) / GRAND / WDM,A,1990 GRAND AVENUE,WEST DES MOINES,IA,50265,POINT (-93.729528027 41.570983004),11/01/2023
6099,BREW OIL #29 / EMMETSBURG,A,2401 MAIN ST,EMMETSBURG,IA,50536,POINT (-94.682054964 43.11225),11/01/2023
010145,"NUEVO VALLARTA GROCERY & JEWELRY, LLC / SIOUX CITY /",A,1803 SOUTH MAIN AVENUE,SIOUX CENTER,IA,51250,POINT (-96.175409509 43.058377887),11/01/2023
4520,CASEY'S GENERAL STORE #2842 / HUXLEY,A,902 N HWY 69,HUXLEY,IA,50124,POINT (-93.607259617 41.901381047),11/01/2023
4336,LAST CALL 2,A,120 N MAIN ST,GEORGE,IA,51237,POINT (-96.00264401 43.344288991),11/01/2023
5884,CASEY'S GENERAL STORE #3439 / LIME SPRINGS,A,14046 45TH ST,LIME SPRINGS,IA,52155,POINT (-92.296295391 43.45071525),11/01/2023
010155,CASEY'S #4324 / PALO,A,1204 1ST STREET,PALO,IA,52324,POINT (-91.795160962 42.070286019),11/01/2023
5186,CASEY'S GENERAL STORE #3452 / WEST U,A,"102, E  BRADFORD ST",WEST UNION,IA,52175,POINT (-91.806367986 42.963731979),11/01/2023
5113,"RAY'S SUPERMARKET, INC.",A,1975 FRANKLIN ST,WATERLOO,IA,50703,POINT (-92.315197034 42.495760979),11/01/2023
2591,HY-VEE WINE AND SPIRITS / ATLANTIC,A,1602 E 7TH ST,ATLANTIC,IA,50022,POINT (-94.99040872 41.403927278),11/01/2023
5709,JW LIQUOR,I,4518 MORTONSEN STREET SUITE #109,AMES,IA,50014,POINT (-93.679602981 42.011054001),11/01/2023
5352,CASEY'S GENERAL STORE # 3565/ TRIPOLI,A,600 7TH AVE,TRIPOLI,IA,50676,POINT (-92.264473025 42.803113005),11/01/2023
5540,CASEY'S GENERAL STORE #2447 / SERGEANT BLUFF,A,111 GAUL DR,SERGEANT BLUFF,IA,51054,POINT (-96.35254396 42.39899702),11/01/2023
6240,RACEWAY 80 / NEWTON,A,4300 SOUTH 22ND AVENUE EAST,NEWTON,IA,50208,POINT (-93.000573019 41.680039988),11/01/2023
6083,NEIGHBORHOOD LIQUOR AND SMOKES / AMES,A,3505 LINCOLN WAY SUITE 105,AMES,IA,50014,POINT (-93.666214987 42.023303021),11/01/2023
3562,WAL-MART 0797 / W BURLINGTON,A,324 WEST AGENCY RD,WEST BURLINGTON,IA,52655,POINT (-91.160949036 40.814228994),11/01/2023
2200,SAC LIQUOR STORE,A,619 E MAIN ST,SAC CITY,IA,50583,POINT (-94.974016014 42.421618017),11/01/2023
2612,HY-VEE STORE / PERRY,A,1215  141 ST,PERRY,IA,50220,POINT (-94.104922961 41.828816003),11/01/2023
010098,THE PUMPER / FAYETTE,A,515 W. WATER STREET,FAYETTE,IA,52142,POINT (-91.808784991 42.844741015),11/01/2023
4353,KUM & GO #302 / CLEAR LAKE,A,2905 FOURTH AVENUE,CLEAR LAKE,IA,50428,POINT (-93.353164985 43.13297698),11/01/2023
010218,ABARROTES GASCA LLC / ROCK VALLEY,A,954 WESTVIEW DRIVE,ROCK VALLEY,IA,51247,POINT (-96.308916606 43.199050008),11/01/2023
2704,HY-VEE OELWEIN DOLLAR FRESH,A,1345 S FREDERICK AVE,OELWEIN,IA,50662,POINT (-91.911600014 42.659316008),11/01/2023
5146,FAREWAY STORES #153  /  W DES MOINES,A,329 GRAND AVE,WEST DES MOINES,IA,50265,POINT (-93.706755989 41.583926003),11/01/2023
5577,RUSH STOP,I,609 S MAIN ST,CHARLES CITY,IA,50616,POINT (-92.682884975 43.061022993),11/01/2023
5966,CASEY'S GENERAL STORE #22 / CHARITON,A,1421 COURT AVE,CHARITON,IA,50049,POINT (-93.315584973 41.014806009),11/01/2023
5423,STAMMER LIQUOR CORP,A,615 2ND AVE,SHELDON,IA,51201,POINT (-95.854524968 43.184158012),11/01/2023
4878,SHORTEE'S PIT STOP,I,"215, S RERICK AVE",PRIMGHAR,IA,51245,POINT (-95.62462596 43.086063006),11/01/2023
4498,SPEEDE SHOP / WINTHROP,A,744 220TH STREET,WINTHROP,IA,50682,POINT (-91.739882981 42.468187996),11/01/2023
2852,CVS PHARMACY #10329 / MERLE HAY,A,2303 MERLE HAY RD,DES MOINES,IA,50310,POINT (-93.697273039 41.615244984),11/01/2023
5245,BEST TRIP,A,"1516, SE  1ST ST",DES MOINES,IA,50315,POINT (-93.613849968 41.576228985),11/01/2023
4265,KWIK STOP 3 / WATERLOO,A,1104 WASHINGTON ST,WATERLOO,IA,50702,POINT (-92.33731696 42.488781997),11/01/2023
6328,BEST DEALS / RAYMOND,I,101 COMMERCIAL STREET,RAYMOND,IA,50667,POINT (-92.219416021 42.466351019),11/01/2023
4715,WALGREENS #06678 / WEST DES MOINES,A,1999 GRAND AVE,WEST DES MOINES,IA,50265,POINT (-93.732036983 41.571713989),11/01/2023
5682,AMBYSURE INC / CLINTON,A,1641 S BLUFF BLVD,CLINTON,IA,52732,POINT (-90.224458021 41.833301998),11/01/2023
4056,TARGET STORE T-0860 / WEST BURLINGTON,I,525 S GEAR AVE,WEST BURLINGTON,IA,52655,POINT (-91.172510028 40.821134006),11/01/2023
6273,HY-VEE GAS #2 / BURLINGTON,A,3120 AGENCY STREET,BURLINGTON,IA,52601,POINT (-91.135001011 40.815439006),11/01/2023
4688,WALGREENS #10770 / CARROLL,A,105 E 6TH ST,CARROLL,IA,51401,POINT (-94.866494972 42.066201014),11/01/2023
5077,WAL-MART 3150 / COUNCIL BLUFFS,A,1800 N 16TH ST,COUNCIL BLUFFS,IA,51501,POINT (-95.869066983 41.279524994),11/01/2023
5600,H & A MINI MART,A,145 UNIVERSITY AVE,DES MOINES,IA,50314,POINT (-93.619242969 41.600726019),11/01/2023
2667,HY-VEE MAINSTREET / SIOUX CITY,A,2611 PIERCE ST,SIOUX CITY,IA,51104,POINT (-96.405774996 42.517769007),11/01/2023
4923,CASEY'S GENERAL STORE #2270 / AURELIA,A,100 PEARL ST,AURELIA,IA,51005,POINT (-95.437196966 42.712111018),11/01/2023
5871,GM MART / IOWA CITY,A,2601 HIGHWAY 6 EAST,IOWA CITY,IA,52240,POINT (-91.497024713 41.634223751),11/01/2023
5987,CASEY'S GENERAL STORE #3955 / NORTH LIBERTY,A,245 S HWY 965,NORTH LIBERTY,IA,52317,POINT (-91.608562112 41.741478835),11/01/2023
6312,BP TO GO #4 / CEDAR RAPIDS,I,250 16TH AVENUE SOUTHWEST,CEDAR RAPIDS,IA,52404,POINT (-91.667834908 41.961945059),11/01/2023
5785,CASEY'S GENERAL STORE #2491 / CLARINDA,A,1107 S 16TH ST,CLARINDA,IA,51632,POINT (-95.038384001 40.72737102),11/01/2023
4385,KUM & GO #43 / NEW VIRGINIA,A,1453 CO HWY G76,NEW VIRGINIA,IA,50210,POINT (-93.780404233 41.176700123),11/01/2023
6125,GATEWAY MART / CLINTON,A,1930 ROOSEVELT ST,CLINTON,IA,52732,POINT (-90.18083801 41.867195019),11/01/2023
4575,CASEY'S GENERAL STORE #2304 / SLATER,A,200 6TH AVE,SLATER,IA,50244,POINT (-93.679674982 41.87760702),11/01/2023
3949,WAL-MART 0751 / PELLA,A,1650 WASHINGTON ST,PELLA,IA,50219,POINT (-92.933577976 41.412726008),11/01/2023
5326,ALS LIQUOR,A,215 W. MILWAUKEE AVE,STORM LAKE,IA,50588,POINT (-95.202437041 42.647840009),11/01/2023
3666,TARGET STORE T-1771 / CEDAR RAPIDS,A,3400 EDGEWOOD RD SW,CEDAR RAPIDS,IA,52404,POINT (-91.717466922 41.944820956),11/01/2023
4724,WALGREENS #05942 / NEWTON,A,1204 1ST AVE EAST,NEWTON,IA,50208,POINT (-93.037979022 41.699635997),11/01/2023
5935,CASEY'S GENERAL STORE #3932 / URBANDALE,A,4580 114TH STREET,URBANDALE,IA,50322,POINT (-93.774595607 41.643211676),11/01/2023
4137,FAREWAY STORES #989 / WAUKEE,A,200 SE LAUREL ST,WAUKEE,IA,50263,POINT (-93.86811299 41.612927011),11/01/2023
4171,"BROTHERS MARKET, INC. / CASCADE",A,105 SE NIXON ST,CASCADE,IA,52033,POINT (-90.992563977 42.306338014),11/01/2023
6246,KWIK STAR #1142  / IOWA CITY,A,1907 KEOKUK STREET,IOWA CITY,IA,52240,POINT (-91.525623599 41.64261391),11/01/2023
4866,TOBACCO HUT #18 / COUNCIL BLUFFS,A,429 VETERANS MEMORIAL,COUNCIL BLUFFS,IA,51501,POINT (-95.852018025 41.219122988),11/01/2023
4566,KUM & GO #508 / CEDAR RAPIDS,A,30 FOUR OAKS DR SW,CEDAR RAPIDS,IA,52404,POINT (-91.657475043 41.923518978),11/01/2023
5916,ANOTHER ROUND / DEWITT,A,622 S 6TH AVE,DEWITT,IA,52742,POINT (-90.538996227 41.809630534),11/01/2023
5159,KIMMES ROCKWELL CITY COUNTRY STORE #,A,"730, HIGH ST",ROCKWELL CITY,IA,50579,POINT (-94.63898598 42.399206987),11/01/2023
5959,YOUR PRIVATE BAR / URBANDALE,A,3040 104TH ST  STE 3056,URBANDALE,IA,50322,POINT (-93.761294854 41.622402292),11/01/2023
5485,STORY CITY MARKET,I,306 WASHINGTON,STORY CITY,IA,50248,POINT (-93.599916982 42.185437988),11/01/2023
010113,BREW #68 / ELDRIDGE,I,1 GROVE ROAD,ELDRIDGE,IA,52748,POINT (-90.54861899 41.694565994),11/01/2023
4320,FAREWAY STORES #470 / PERRY,A,1315 WILLIS AVE,PERRY,IA,50220,POINT (-94.103123031 41.838156),11/01/2023
2505,HY-VEE WINE AND SPIRITS (1038) / BOONE,A,1111  8TH ST,BOONE,IA,50036,POINT (-93.876089041 42.064806014),11/01/2023
4482,INDY 66 WEST #929 / INDIANOLA,A,2001 WEST 2ND AVE,INDIANOLA,IA,50125,POINT (-93.587612013 41.355736987),11/01/2023
5633,HOME TOWN WINE & SPIRITS,I,1202 A AVE E,OSKALOOSA,IA,52577,POINT (-92.631508015 41.295874986),11/01/2023
4533,CASEY'S GENERAL STORE #1985 / ST. ANSGAR,A,110 N HWY 218,ST ANSGAR,IA,50472,POINT (-92.918089979 43.378899001),11/01/2023
2682,HY-VEE WDM HEALTH MARKET,I,375 SOUTH JORDON CREEK PARKWAY,WEST DES MOINES,IA,50266,POINT (-93.810554963 41.563474998),11/01/2023
4754,WALGREENS #12148 / WAVERLY,A,320 W BREMER AVE,WAVERLY,IA,50677,POINT (-92.475008998 42.726182012),11/01/2023
5824,CASEY'S GENERAL STORE #1695 / SOLON,A,203 S MARKET ST,SOLON,IA,52333,POINT (-91.493439689 41.806068105),11/01/2023
2661,HY-VEE FOOD STORE / SHELDON,A,1989 PARK ST,SHELDON,IA,51201,POINT (-95.831661986 43.187063012),11/01/2023
3916,SMOKIN' JOE'S #5 TOBACCO AND LIQUOR OUTLET,A,1115 ALBIA RD,OTTUMWA,IA,52501,POINT (-92.437173004 41.009573983),11/01/2023
6260,SUPERQUICK LIQUOR VINE / WEST DES MOINES,A,2704 VINE STREET,WEST DES MOINES,IA,50265,POINT (-93.741798966 41.579945018),11/01/2023
4405,KUM & GO #92 / ANKENY,A,1025 E 1ST ST,ANKENY,IA,50021,POINT (-93.581675027 41.731204005),11/01/2023
4189,FAREWAY STORES #594 / MANCHESTER,A,109 EAST MARION ST,MANCHESTER,IA,52057,POINT (-91.457132973 42.481523982),11/01/2023
4203,LIQUOR AND TOBACCO OUTLET /,A,620 W BREMER AVE,WAVERLY,IA,50677,POINT (-92.479091991 42.726049997),11/01/2023
4991,FASTTRAK,I,24687 HWY 13 N,ELKADER,IA,52043,POINT (-91.385072997 42.867655001),11/01/2023
6143,HOMETOWN WINE & SPIRITS / OSKALOOSA,A,1202 A AVE E,OSKALOOSA,IA,52577,POINT (-92.631508015 41.295874986),11/01/2023
4623,CASEY'S GENERAL STORE #1493 / VAN METER,A,700 DEBRA DR,VAN METER,IA,50261,POINT (-93.952309961 41.533133011),11/01/2023
6023,VALLEY WEST CORNER STORE / WDM,A,1400 VALLEY WEST DR,WEST DES MOINES,IA,50266,POINT (-93.752526964 41.593973013),11/01/2023
6055,CASEY'S GENERAL STORE #1428 / MILO,A,426 N 2ND ST,MILO,IA,50166,POINT (-93.439937967 41.29097702),11/01/2023
5171,GARY'S LIQUOR & WINE LTD,A,"110, E JEFFERSON ST",DELAWARE,IA,52036,POINT (-91.344491007 42.473554007),11/01/2023
2841,CVS PHARMACY #8532 / CEDAR RAPIDS,A,2711 MOUNT VERNON RD,CEDAR RAPIDS,IA,52403,POINT (-91.627479732 41.976286327),11/01/2023
5722,PETRO STOP - NEWTON,I,404 SOUTH 11TH AVENUE WEST,NEWTON,IA,50208,POINT (-93.058471015 41.690530987),11/01/2023
